dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,test_wloss,train_wloss,stage,clf_variant
thorax,11,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'beta')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",3.6921539306640625,0.009148597717285156,0.9176954732510288,0.9085365853658537,0.738262910798122,0.7082359813084111,0.9356025039123631,0.8871385806074766,-0.0613263157693556,-0.07337881318670969,0.3805970964224044,0.36514957297069284,0.3292181069958848,0.4085365853658537,,
thorax,11,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'beta')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.5,0.5,-0.10825910190423195,-0.11316015599205698,0.5576624900301201,0.55766249003012,0.8765432098765432,0.8699186991869918,0.0,
thorax,11,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'beta')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.7316901408450704,0.7037091121495327,-0.08996884794590028,-0.09855776719697593,0.4747292911970096,0.48427541564778576,0.6255144032921811,0.717479674796748,1.0,
thorax,11,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'beta')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.7316901408450704,0.7037091121495327,-0.09046746014874035,-0.09866222519567193,0.4866256598994059,0.49563702140526555,0.6255144032921811,0.717479674796748,1.0,logreg
thorax,11,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'beta')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.7560250391236306,0.737405081775701,-0.08913986544680613,-0.09663456942864285,0.44439161587898607,0.46646871236886894,0.654320987654321,0.709349593495935,2.0,
thorax,11,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'beta')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.7654929577464789,0.7352146612149533,-0.0895831894609576,-0.09686921642306304,0.46962275931312664,0.4876092158556257,0.6255144032921811,0.717479674796748,2.0,logreg
thorax,11,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'beta')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8930041152263375,0.8882113821138211,0.7098591549295774,0.7164865654205608,0.8253521126760565,0.8153658002336448,-0.08263919976312148,-0.08713582767986297,0.4145747109592794,0.42236290446334585,0.5061728395061729,0.516260162601626,3.0,
thorax,11,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'beta')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.8930041152263375,0.8882113821138211,0.7098591549295774,0.7164865654205608,0.8236306729264476,0.8085024824766355,-0.08260683205696337,-0.08611375610517595,0.44393275403165827,0.44589554843269724,0.5061728395061729,0.516260162601626,3.0,logreg
thorax,11,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'beta')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.897119341563786,0.8963414634146342,0.6119718309859155,0.6148510514018692,0.8593896713615023,0.842326226635514,-0.07738507538032671,-0.08042819947952538,0.39993412905890596,0.4022738107389492,0.48559670781893005,0.5691056910569106,4.0,
thorax,11,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'beta')}",psl,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'beta')",,,0.897119341563786,0.8963414634146342,0.6119718309859155,0.6148510514018692,0.8547730829420971,0.8440055490654206,-0.07765169522564783,-0.07847486692560818,0.4230027687281038,0.42277040056377885,0.5185185185185186,0.524390243902439,4.0,logreg
