dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,stage_loss,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,test_wloss,train_wloss,stage,clf_variant
thorax,48,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,1.575469970703125,0.007852554321289062,0.9094650205761317,0.9105691056910569,0.7335680751173709,0.7625584112149533,0.9323161189358372,0.8954621787383178,-0.06690945449425569,-0.06870389294847118,0.3256153476777269,0.3356305705648522,0.37037037037037035,0.4146341463414634,,
thorax,48,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.5,0.5,-0.10825909523774552,-0.11316015599180382,0.5576611106650713,0.5576611106650714,0.8765432098765432,0.8699186991869918,0.0,
thorax,48,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.6985915492957746,0.7196991822429907,-0.0970570586857318,-0.09518356605572004,0.48257279545683707,0.46985895810319966,0.6954732510288066,0.6829268292682927,1.0,
thorax,48,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.6985915492957746,0.7196991822429907,-0.09646355742439959,-0.09531828363759864,0.49575369067926417,0.48368287830727674,0.6954732510288066,0.6829268292682927,1.0,logreg
thorax,48,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.795774647887324,0.8003066588785046,-0.0943814189191326,-0.09176079101703964,0.4511756706354888,0.44207948720291224,0.4938271604938272,0.5284552845528455,2.0,
thorax,48,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8765432098765432,0.8699186991869918,0.5,0.5,0.795774647887324,0.8003066588785046,-0.09457251486088493,-0.09186174997199319,0.46266531533499405,0.4569480950104554,0.4938271604938272,0.5284552845528455,2.0,logreg
thorax,48,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.9012345679012346,0.8882113821138211,0.6286384976525822,0.6101781542056075,0.8013302034428795,0.8387485397196262,-0.08618406714089877,-0.08423197396350422,0.4100885089608021,0.40626641111564094,0.5349794238683128,0.524390243902439,3.0,
thorax,48,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.9012345679012346,0.8882113821138211,0.6286384976525822,0.6101781542056075,0.8202660406885759,0.8382374415887851,-0.08572004384881816,-0.08444211107295926,0.43146982908501,0.4282725095291177,0.5349794238683128,0.524390243902439,3.0,logreg
thorax,48,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.897119341563786,0.8922764227642277,0.5976525821596245,0.6058703271028038,0.8571987480438185,0.8622408002336448,-0.07982951090653809,-0.08152259572587651,0.38174809414883504,0.38280255676355096,0.37860082304526754,0.3902439024390244,4.0,
thorax,48,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.9012345679012346,0.8882113821138211,0.6286384976525822,0.6101781542056075,0.8587636932707355,0.8615836740654205,-0.0819242172110419,-0.08267137788286597,0.42079197230145915,0.4158665022350709,0.37860082304526754,0.3902439024390244,4.0,logreg
thorax,48,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8888888888888888,0.8922764227642277,0.5643192488262911,0.5992260514018692,0.8744131455399061,0.8774277161214954,-0.07799248497825675,-0.07730221863306468,0.37802024872294365,0.3671259545282101,0.411522633744856,0.40040650406504064,5.0,
thorax,48,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.9012345679012346,0.8882113821138211,0.6143192488262911,0.6101781542056075,0.8838028169014085,0.8746531834112149,-0.07680799332834576,-0.07899827233303264,0.4078552161801432,0.4052012784708601,0.40740740740740744,0.4552845528455285,5.0,logreg
thorax,48,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8888888888888888,0.8902439024390244,0.5643192488262911,0.5914135514018692,0.8860719874804383,0.8861711448598131,-0.07645084534751953,-0.07667344276161298,0.35974522768610584,0.35945584719162327,0.37037037037037035,0.3699186991869919,6.0,
thorax,48,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.9053497942386831,0.8902439024390244,0.6309859154929578,0.6179906542056075,0.8927230046948357,0.8812974591121496,-0.0758173673093434,-0.07824441896756956,0.39684784504137055,0.40158019946968637,0.3991769547325103,0.4410569105691057,6.0,logreg
thorax,48,"{'score_set': '(-3, -2, -1, 1, 2, 3)', 'lookahead': '1', 'method': 'bisect', 'stage_clf_params': ""('calibration_method', 'isotonic')"", 'stage_loss': 'soft_ranking_loss'}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",soft_ranking_loss,,,0.8888888888888888,0.8963414634146342,0.721830985915493,0.7543808411214954,0.9031298904538341,0.8904972254672897,-0.07579565170137942,-0.07451798310962296,0.3485327819375199,0.3522929668144382,0.37037037037037035,0.3780487804878049,7.0,
