dataset,fold,params,clf,score_set,lookahead,method,stage_clf_params,fit_time,score_time,test_acc,train_acc,test_bacc,train_bacc,test_roc,train_roc,test_brier,train_brier,test_ent,train_ent,test_wloss,train_wloss,stage,clf_variant
42900,20,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",1.0279757976531982,0.011804819107055664,0.6923076923076923,0.8441558441558441,0.6947368421052631,0.8522727272727273,0.6842105263157894,0.9190771349862259,-0.24429454474097334,-0.10709647495361782,0.5973083484463271,0.4700344907132341,0.4358974358974359,0.2727272727272727,,
42900,20,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.5128205128205128,0.5714285714285714,0.5,0.5,0.5,0.5,-0.25327053898482477,-0.24489795918367352,0.9852281360342514,0.9852281360342514,0.48717948717948717,0.42857142857142855,0.0,
42900,20,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6410256410256411,0.7272727272727273,0.6434210526315789,0.7462121212121212,0.6434210526315791,0.7462121212121212,-0.24269735979684853,-0.1844319775596073,0.7880568467383077,0.791086440029178,0.48717948717948717,0.42857142857142855,1.0,
42900,20,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6410256410256411,0.7272727272727273,0.6434210526315789,0.7462121212121212,0.6434210526315791,0.7462121212121212,-0.2351550732444484,-0.18677888334191878,0.8617777711160353,0.8639129326710028,0.48717948717948717,0.42857142857142855,1.0,logreg
42900,20,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6410256410256411,0.7272727272727273,0.6434210526315789,0.7462121212121212,0.6421052631578948,0.8047520661157025,-0.2661242147454426,-0.16176744402550855,0.6881116695148733,0.6898432734911537,0.923076923076923,0.2987012987012987,2.0,
42900,20,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6410256410256411,0.7272727272727273,0.6434210526315789,0.7462121212121212,0.6421052631578948,0.8047520661157025,-0.24653298200493096,-0.16606979691849577,0.821070162596784,0.8228691674991193,0.48717948717948717,0.42857142857142855,2.0,logreg
42900,20,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6923076923076923,0.8441558441558441,0.6921052631578948,0.8446969696969697,0.6842105263157895,0.8836088154269972,-0.2487007009138498,-0.12131398013750957,0.5764521607807943,0.5549464601464051,0.923076923076923,0.2987012987012987,3.0,
42900,20,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.6923076923076923,0.8441558441558441,0.6921052631578948,0.8446969696969697,0.6789473684210525,0.8770661157024794,-0.22880041447639493,-0.13430799393173695,0.7928483496273298,0.760245208614628,0.717948717948718,0.35064935064935066,3.0,logreg
42900,20,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.717948717948718,0.8441558441558441,0.7184210526315788,0.8446969696969697,0.7078947368421052,0.9073691460055097,-0.23982166592580753,-0.11355508786338826,0.5590374247482772,0.49271223321475555,1.1794871794871795,0.2597402597402597,4.0,
42900,20,"{'score_set': (-3, -2, -1, 1, 2, 3), 'lookahead': 1, 'method': 'bisect', 'stage_clf_params': ('calibration_method', 'isotonic')}",psl_prebin,"(-3, -2, -1, 1, 2, 3)",1,bisect,"('calibration_method', 'isotonic')",,,0.717948717948718,0.8311688311688312,0.7197368421052632,0.8371212121212122,0.6868421052631579,0.8970385674931128,-0.21971129730980857,-0.12561125239347998,0.7894525707402786,0.7367346682243778,0.48717948717948717,0.42857142857142855,4.0,logreg
